DB,Phylum,Class,Order,Family,Genus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Hexacylloepus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Hexanchorus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Limnius
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Macronychus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Microcylloepus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Neblinagena
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Optioservus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Ordobrevia
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Oulimnius
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Paramacronychus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Phanocerus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Podonychus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Pseudodisersus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Elmidae,Rhopalonychus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Riolus
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Stenelmis
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Zaitzevia
BOLD,Arthropoda,Insecta,Coleoptera,Elmidae,Zaitzeviaria
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Amphisternus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Anamorphus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Ancylopus
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Anidrytus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Aphorista
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Beccariola
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Bystus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Callimodapsa
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Chondria
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Corynomalus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Cyclotoma
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Danae
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Encymon
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Endomychus
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Epipocus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Epopterus
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Eumorphus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Geoendomychus
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Holoparamecus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Idiophyes
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Indalmus
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Lycoperdina
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Meilichius
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Micropsephodes
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Mycetina
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Mychothenus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Paniegena
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Papuella
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Phymaphora
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Rhanidea
BOLD,Arthropoda,Insecta,Coleoptera,Endomychidae,Stenotarsus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Trochoideus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Endomychidae,Trycherus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Epimetopidae,Eupotemus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Aulacochilus
BOLD,Arthropoda,Insecta,Coleoptera,Erotylidae,Cryptophilus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Cycadophila
BOLD,Arthropoda,Insecta,Coleoptera,Erotylidae,Dacne
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Episcapha
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Iphiclus
BOLD,Arthropoda,Insecta,Coleoptera,Erotylidae,Languria
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Neotriplax
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Pharaxonotha
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Pselaphacus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Erotylidae,Tetraphala
BOLD,Arthropoda,Insecta,Coleoptera,Erotylidae,Toramus
BOLD,Arthropoda,Insecta,Coleoptera,Erotylidae,Triplax
BOLD,Arthropoda,Insecta,Coleoptera,Erotylidae,Tritoma
BOLD,Arthropoda,Insecta,Coleoptera,Eucinetidae,Eucinetus
BOLD,Arthropoda,Insecta,Coleoptera,Eucinetidae,Nycteus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Eucnemidae,Arrhipis
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Asiocnemis
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Deltometopus
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Dromaeolus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Eucnemidae,Entomophthalmus
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Epiphanis
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Eucnemis
MIDORI16S,Arthropoda,Insecta,Coleoptera,Eucnemidae,Galbites
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Hylis
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Hylochares
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Isorhipis
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Melasis
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Microrhagus
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Nematodes
BOLD,Arthropoda,Insecta,Coleoptera,Eucnemidae,Onichodon
MIDORI16S,Arthropoda,Insecta,Coleoptera,Eucnemidae,Protofarsus
BOLD,Arthropoda,Insecta,Coleoptera,Eulichadidae,Eulichas
BOLD,Arthropoda,Insecta,Coleoptera,Georissidae,Georissus
BOLD,Arthropoda,Insecta,Coleoptera,Geotrupidae,Anoplotrupes
MIDORI16S,Arthropoda,Insecta,Coleoptera,Geotrupidae,Bolboceroides
MIDORI16S,Arthropoda,Insecta,Coleoptera,Geotrupidae,Bolborhinum
MIDORI16S,Arthropoda,Insecta,Coleoptera,Geotrupidae,Bolbotrypes
MIDORI16S,Arthropoda,Insecta,Coleoptera,Geotrupidae,Ceratophyus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Geotrupidae,Frickius
BOLD,Arthropoda,Insecta,Coleoptera,Geotrupidae,Geotrupes
BOLD,Arthropoda,Insecta,Coleoptera,Geotrupidae,Lethrus
BOLD,Arthropoda,Insecta,Coleoptera,Geotrupidae,Odonteus
BOLD,Arthropoda,Insecta,Coleoptera,Geotrupidae,Phelotrupes
MIDORI16S,Arthropoda,Insecta,Coleoptera,Geotrupidae,Sericotrupes
BOLD,Arthropoda,Insecta,Coleoptera,Geotrupidae,Trypocopris
BOLD,Arthropoda,Insecta,Coleoptera,Geotrupidae,Typhaeus
BOLD,Arthropoda,Insecta,Coleoptera,Glaphyridae,Amphicoma
MIDORI16S,Arthropoda,Insecta,Coleoptera,Glaphyridae,Athypna
BOLD,Arthropoda,Insecta,Coleoptera,Glaphyridae,Eulasia
BOLD,Arthropoda,Insecta,Coleoptera,Glaphyridae,Glaphyrus
BOLD,Arthropoda,Insecta,Coleoptera,Glaphyridae,Lichnanthe
BOLD,Arthropoda,Insecta,Coleoptera,Glaphyridae,Pygopleurus
BOLD,Arthropoda,Insecta,Coleoptera,Glaresidae,Glaresis
MIDORI16S,Arthropoda,Insecta,Coleoptera,Gyrinidae,Aulonogyrus
BOLD,Arthropoda,Insecta,Coleoptera,Gyrinidae,Dineutus
BOLD,Arthropoda,Insecta,Coleoptera,Gyrinidae,Enhydrus
BOLD,Arthropoda,Insecta,Coleoptera,Gyrinidae,Gyrinus
BOLD,Arthropoda,Insecta,Coleoptera,Gyrinidae,Macrogyrus
BOLD,Arthropoda,Insecta,Coleoptera,Gyrinidae,Orectochilus
BOLD,Arthropoda,Insecta,Coleoptera,Gyrinidae,Orectogyrus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Gyrinidae,Spanglerogyrus
BOLD,Arthropoda,Insecta,Coleoptera,Haliplidae,Haliplus
BOLD,Arthropoda,Insecta,Coleoptera,Haliplidae,Peltodytes
BOLD,Arthropoda,Insecta,Coleoptera,Helophoridae,Helophorus
BOLD,Arthropoda,Insecta,Coleoptera,Heteroceridae,Augyles
BOLD,Arthropoda,Insecta,Coleoptera,Heteroceridae,Heterocerus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Heteroceridae,Tropicus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Abraeus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Aemulister
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Atholus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Atribalus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Bacanius
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Baconia
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Carcinops
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Daitrosister
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Daptesister
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Dendrophilus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Euclasea
MIDORI16S,Arthropoda,Insecta,Coleoptera,Histeridae,Euspilotus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Euxenister
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Gnathoncus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Hister
MIDORI16S,Arthropoda,Insecta,Coleoptera,Histeridae,Hololepta
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Hypobletus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Hypocaccus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Histeridae,Iliotona
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Margarinotus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Histeridae,Merohister
MIDORI16S,Arthropoda,Insecta,Coleoptera,Histeridae,Notosaprinus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Nymphister
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Onthophilus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Operclipygus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Pactolinus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Paromalus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Pelorurus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Phelister
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Platysoma
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Plegaderus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Psalidister
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Psiloscelis
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Saprinodes
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Saprinus
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Sternocoelopsis
MIDORI16S,Arthropoda,Insecta,Coleoptera,Histeridae,Tomogenius
BOLD,Arthropoda,Insecta,Coleoptera,Histeridae,Ulkeus
BOLD,Arthropoda,Insecta,Coleoptera,Hybosoridae,Balleriodes
BOLD,Arthropoda,Insecta,Coleoptera,Hybosoridae,Carinophilharmostes
BOLD,Arthropoda,Insecta,Coleoptera,Hybosoridae,Chaetodus
BOLD,Arthropoda,Insecta,Coleoptera,Hybosoridae,Germarostes
BOLD,Arthropoda,Insecta,Coleoptera,Hybosoridae,Hybosorus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hybosoridae,Martinezostes
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hybosoridae,Phaeochroops
BOLD,Arthropoda,Insecta,Coleoptera,Hydraenidae,Aulacochthebius
BOLD,Arthropoda,Insecta,Coleoptera,Hydraenidae,Gymnochthebius
BOLD,Arthropoda,Insecta,Coleoptera,Hydraenidae,Hydraena
BOLD,Arthropoda,Insecta,Coleoptera,Hydraenidae,Limnebius
BOLD,Arthropoda,Insecta,Coleoptera,Hydraenidae,Ochthebius
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydraenidae,Tympanogaster
BOLD,Arthropoda,Insecta,Coleoptera,Hydrochidae,Hydrochus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Agraphydrus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Ametor
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Amphiops
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Anacaena
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Anticura
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Berosus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cercyon
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cetiocyon
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Chaetarthria
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Chasmogenus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Coelostoma
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Crenitis
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cryptopleurum
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cyloma
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cylomissus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Cymbiodyta
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Dactylosternum
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Deltostethus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Helobata
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Helochares
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Horelophus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hybogralius
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrobiomorpha
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrobius
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrocassis
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrochara
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,HydrophilidaeTW
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Laccobius
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Lachnodacnum
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Limnoxenus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Megasternum
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Moraphilus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Omicrogiton
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Oocyclus
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Pachysternum
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Paracymus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Pelthydrus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Peratogonus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Phaenonotum
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Phaenostoma
MIDORI16S,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Regimbartia
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Rygmodus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Sphaeridium
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Sternolophus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Tobochares
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Tormus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Tritonus
BOLD,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Tropisternus
